Name = VO242
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-179.0	-0.147	0.01386	-0.006	0.488	0.528	0.895	0.904	-10.623	0.211	0.211
-178.0	-0.294	0.01401	-0.012	0.468	0.547	0.890	0.908	-21.005	0.211	0.211
-177.0	-0.441	0.01429	-0.017	0.447	0.565	0.885	0.912	-30.850	0.211	0.211
-176.0	-0.587	0.01469	-0.023	0.425	0.583	0.879	0.916	-39.970	0.211	0.211
-175.0	-0.733	0.01522	-0.029	0.404	0.601	0.873	0.919	-48.139	0.211	0.211
-174.0	-0.877	0.01588	-0.034	0.382	0.617	0.867	0.922	-55.229	0.211	0.211
-173.0	-1.020	0.01666	-0.040	0.361	0.633	0.859	0.924	-61.257	0.211	0.211
-172.0	-1.163	0.01758	-0.045	0.340	0.649	0.852	0.927	-66.110	0.211	0.211
-171.0	-1.303	0.01868	-0.051	0.318	0.664	0.844	0.929	-69.770	0.212	0.211
-170.0	-1.442	0.01996	-0.056	0.298	0.677	0.835	0.931	-72.215	0.212	0.211
-169.0	-1.578	0.02137	-0.061	0.278	0.690	0.826	0.933	-73.848	0.212	0.211
-168.0	-1.712	0.02300	-0.066	0.258	0.703	0.817	0.935	-74.440	0.212	0.211
-167.0	-1.843	0.02471	-0.071	0.240	0.715	0.806	0.937	-74.603	0.212	0.211
-166.0	-1.972	0.02662	-0.076	0.222	0.727	0.795	0.938	-74.058	0.212	0.211
-165.0	-2.096	0.02873	-0.081	0.206	0.738	0.784	0.940	-72.962	0.212	0.211
-164.0	-2.217	0.03099	-0.086	0.190	0.748	0.773	0.941	-71.559	0.212	0.211
-163.0	-2.334	0.03340	-0.090	0.176	0.759	0.760	0.943	-69.887	0.212	0.211
-162.0	-2.446	0.03594	-0.094	0.162	0.768	0.747	0.944	-68.061	0.211	0.211
-161.0	-2.553	0.03868	-0.099	0.150	0.778	0.734	0.945	-66.013	0.211	0.211
-160.0	-2.655	0.04166	-0.103	0.139	0.787	0.721	0.946	-63.739	0.211	0.211
-159.0	-2.752	0.04482	-0.106	0.129	0.795	0.707	0.947	-61.388	0.210	0.211
-158.0	-2.842	0.04809	-0.110	0.119	0.804	0.692	0.948	-59.102	0.210	0.211
-157.0	-2.926	0.05163	-0.113	0.111	0.812	0.677	0.949	-56.682	0.209	0.211
-156.0	-3.005	0.05527	-0.117	0.103	0.820	0.662	0.950	-54.360	0.208	0.211
-155.0	-3.076	0.05907	-0.120	0.096	0.827	0.647	0.950	-52.067	0.207	0.211
-154.0	-3.141	0.06319	-0.123	0.089	0.834	0.631	0.951	-49.706	0.205	0.211
-153.0	-3.198	0.06755	-0.125	0.084	0.841	0.616	0.952	-47.349	0.203	0.211
-152.0	-3.250	0.07183	-0.128	0.078	0.847	0.600	0.952	-45.245	0.201	0.211
-151.0	-3.294	0.07662	-0.130	0.073	0.854	0.585	0.953	-42.992	0.197	0.211
-150.0	-3.332	0.08137	-0.132	0.069	0.859	0.569	0.954	-40.945	0.193	0.210
-149.0	-3.363	0.08628	-0.134	0.065	0.865	0.554	0.954	-38.973	0.187	0.210
-148.0	-3.387	0.09151	-0.136	0.061	0.871	0.538	0.955	-37.009	0.177	0.210
-147.0	-3.405	0.09698	-0.137	0.058	0.876	0.523	0.956	-35.114	0.163	0.210
-146.0	-3.418	0.10266	-0.138	0.055	0.881	0.508	0.956	-33.292	0.125	0.210
-145.0	-3.424	0.10823	-0.139	0.052	0.886	0.493	0.956	-31.634	-0.025	0.209
-144.0	-3.425	0.11436	-0.140	0.049	0.891	0.479	0.957	-29.948	1.042	0.209
-143.0	-3.422	0.12059	-0.141	0.046	0.896	0.465	0.957	-28.374	0.350	0.209
-142.0	-3.413	0.12667	-0.141	0.044	0.900	0.451	0.959	-26.946	0.286	0.209
-141.0	-3.400	0.13340	-0.142	0.042	0.905	0.437	0.959	-25.483	0.264	0.208
-140.0	-3.383	0.14013	-0.142	0.040	0.908	0.424	0.960	-24.142	0.251	0.208
-139.0	-3.363	0.14744	-0.142	0.038	0.913	0.411	0.960	-22.810	0.244	0.208
-138.0	-3.340	0.15426	-0.141	0.036	0.916	0.399	0.961	-21.650	0.238	0.208
-137.0	-3.312	0.16182	-0.141	0.034	0.920	0.387	0.962	-20.470	0.233	0.207
-136.0	-3.283	0.16827	-0.141	0.033	0.924	0.376	0.963	-19.513	0.229	0.207
-135.0	-3.253	0.17609	-0.140	0.031	0.927	0.365	0.963	-18.472	0.224	0.207
-134.0	-3.221	0.18340	-0.139	0.030	0.931	0.354	0.964	-17.560	0.221	0.207
-133.0	-3.186	0.19092	-0.138	0.029	0.933	0.344	0.965	-16.687	0.219	0.207
-132.0	-3.150	0.19946	-0.137	0.027	0.936	0.334	0.966	-15.792	0.198	0.207
-131.0	-2.828	0.33909	-0.119	0.026	0.511	0.325	0.511	-8.339	0.197	0.208
-130.0	-2.793	0.35078	-0.118	0.025	0.511	0.315	0.511	-7.963	0.209	0.208
-129.0	-2.759	0.36264	-0.116	0.024	0.511	0.306	0.511	-7.608	0.205	0.208
-128.0	-2.725	0.37573	-0.115	0.023	0.511	0.298	0.511	-7.253	0.203	0.208
-127.0	-2.689	0.38671	-0.113	0.022	0.511	0.290	0.511	-6.955	0.201	0.208
-126.0	-2.654	0.40012	-0.111	0.021	0.511	0.282	0.511	-6.633	0.197	0.208
-125.0	-2.620	0.40988	-0.109	0.020	0.511	0.274	0.513	-6.392	0.193	0.208
-124.0	-2.588	0.41920	-0.107	0.020	0.511	0.267	0.517	-6.174	0.189	0.208
-123.0	-2.557	0.42980	-0.106	0.019	0.512	0.260	0.521	-5.949	0.184	0.209
-122.0	-2.527	0.43724	-0.103	0.018	0.513	0.253	0.525	-5.779	0.178	0.209
-121.0	-2.497	0.44748	-0.101	0.017	0.515	0.247	0.529	-5.580	0.175	0.209
-120.0	-2.467	0.45636	-0.099	0.017	0.516	0.240	0.534	-5.406	0.171	0.210
-119.0	-2.438	0.46305	-0.097	0.016	0.518	0.234	0.538	-5.264	0.165	0.210
-118.0	-2.410	0.47104	-0.094	0.015	0.519	0.228	0.543	-5.116	0.158	0.211
-117.0	-2.383	0.47734	-0.092	0.015	0.520	0.223	0.549	-4.993	0.150	0.212
-116.0	-2.358	0.48243	-0.089	0.014	0.521	0.217	0.556	-4.889	0.141	0.212
-115.0	-2.334	0.48730	-0.086	0.014	0.522	0.212	0.561	-4.790	0.131	0.213
-114.0	-2.312	0.49403	-0.083	0.013	0.524	0.207	0.567	-4.679	0.122	0.214
-113.0	-2.290	0.49820	-0.081	0.013	0.525	0.202	0.574	-4.596	0.117	0.215
-112.0	-2.268	0.50406	-0.078	0.012	0.526	0.197	0.580	-4.499	0.111	0.216
-111.0	-2.246	0.51050	-0.074	0.012	0.527	0.192	0.585	-4.400	0.099	0.217
-110.0	-2.227	0.51067	-0.071	0.011	0.528	0.188	0.591	-4.360	0.085	0.218
-109.0	-2.208	0.51575	-0.068	0.011	0.529	0.184	0.597	-4.281	0.069	0.219
-108.0	-2.191	0.51885	-0.065	0.010	0.530	0.179	0.603	-4.223	0.052	0.220
-107.0	-2.175	0.52231	-0.062	0.010	0.531	0.175	0.609	-4.164	0.033	0.222
-106.0	-2.160	0.52482	-0.058	0.010	0.532	0.171	0.614	-4.116	0.009	0.223
-105.0	-2.146	0.52506	-0.055	0.009	0.533	0.167	0.620	-4.088	-0.008	0.224
-104.0	-2.133	0.52993	-0.051	0.009	0.534	0.163	0.625	-4.025	-0.018	0.226
-103.0	-2.120	0.53311	-0.048	0.008	0.535	0.160	0.630	-3.977	-0.039	0.227
-102.0	-2.108	0.53005	-0.044	0.008	0.536	0.156	0.636	-3.978	-0.071	0.229
-101.0	-2.098	0.53532	-0.041	0.008	0.537	0.153	0.640	-3.919	-0.116	0.231
-100.0	-2.089	0.53382	-0.037	0.007	0.538	0.149	0.646	-3.913	-0.172	0.232
-99.0	-2.081	0.53633	-0.033	0.007	0.539	0.146	0.650	-3.879	-0.247	0.234
-98.0	-2.074	0.53202	-0.030	0.007	0.540	0.142	0.655	-3.898	-0.344	0.236
-97.0	-2.068	0.53053	-0.026	0.007	0.541	0.139	0.660	-3.898	-0.481	0.237
-96.0	-2.064	0.53370	-0.022	0.006	0.542	0.136	0.665	-3.867	-0.721	0.239
-95.0	-2.060	0.53385	-0.018	0.006	0.543	0.133	0.669	-3.860	-0.861	0.241
-94.0	-2.057	0.52680	-0.015	0.006	0.544	0.130	0.674	-3.905	-1.009	0.243
-93.0	-2.055	0.52710	-0.011	0.005	0.544	0.127	0.678	-3.898	-1.751	0.245
-92.0	-2.053	0.52677	-0.007	0.005	0.545	0.124	0.682	-3.898	-5.338	0.246
-91.0	-2.053	0.52365	-0.004	0.005	0.546	0.122	0.686	-3.921	6.276	0.248
-90.0	-2.055	0.52131	-0.000	0.005	0.547	0.119	0.691	-3.941	0.220	0.250
-89.0	-1.806	1.19708	0.004	0.546	0.005	0.686	0.122	-1.508	0.220	0.252
-88.0	-1.809	1.19249	0.007	0.545	0.005	0.682	0.124	-1.517	1.322	0.254
-87.0	-1.813	1.18448	0.011	0.544	0.005	0.678	0.127	-1.530	1.060	0.256
-86.0	-1.818	1.17542	0.015	0.544	0.006	0.674	0.130	-1.547	0.900	0.258
-85.0	-1.824	1.17241	0.018	0.543	0.006	0.669	0.133	-1.556	0.859	0.260
-84.0	-1.830	1.16261	0.022	0.542	0.006	0.665	0.136	-1.574	0.823	0.262
-83.0	-1.837	1.14921	0.026	0.541	0.007	0.660	0.139	-1.598	0.733	0.264
-82.0	-1.845	1.13983	0.030	0.540	0.007	0.655	0.142	-1.619	0.663	0.266
-81.0	-1.855	1.13195	0.033	0.539	0.007	0.650	0.146	-1.639	0.614	0.268
-80.0	-1.865	1.11773	0.037	0.538	0.007	0.646	0.149	-1.669	0.574	0.270
-79.0	-1.877	1.10635	0.041	0.537	0.008	0.640	0.153	-1.697	0.541	0.272
-78.0	-1.890	1.08870	0.044	0.536	0.008	0.636	0.156	-1.736	0.513	0.273
-77.0	-1.905	1.07838	0.048	0.535	0.008	0.630	0.160	-1.766	0.488	0.275
-76.0	-1.920	1.06140	0.051	0.534	0.009	0.625	0.163	-1.809	0.474	0.277
-75.0	-1.936	1.04280	0.055	0.533	0.009	0.620	0.167	-1.857	0.465	0.278
-74.0	-1.952	1.02794	0.058	0.532	0.010	0.614	0.171	-1.899	0.450	0.280
-73.0	-1.970	1.01051	0.062	0.531	0.010	0.609	0.175	-1.950	0.433	0.281
-72.0	-1.989	0.99205	0.065	0.530	0.010	0.603	0.179	-2.005	0.418	0.283
-71.0	-2.009	0.97315	0.068	0.529	0.011	0.597	0.184	-2.065	0.405	0.284
-70.0	-2.031	0.95276	0.071	0.528	0.011	0.591	0.188	-2.132	0.392	0.285
-69.0	-2.054	0.93630	0.074	0.527	0.012	0.585	0.192	-2.194	0.382	0.286
-68.0	-2.078	0.91449	0.078	0.526	0.012	0.580	0.197	-2.272	0.371	0.287
-67.0	-2.104	0.89204	0.081	0.525	0.013	0.574	0.202	-2.358	0.364	0.288
-66.0	-2.129	0.87139	0.083	0.524	0.013	0.567	0.207	-2.443	0.359	0.289
-65.0	-2.155	0.84790	0.086	0.522	0.014	0.561	0.212	-2.542	0.353	0.290
-64.0	-2.183	0.82674	0.089	0.521	0.014	0.556	0.217	-2.641	0.345	0.291
-63.0	-2.212	0.80486	0.092	0.520	0.015	0.549	0.223	-2.749	0.337	0.291
-62.0	-2.243	0.78228	0.094	0.519	0.015	0.543	0.228	-2.867	0.331	0.292
-61.0	-2.274	0.75849	0.097	0.518	0.016	0.538	0.234	-2.998	0.325	0.292
-60.0	-2.307	0.73608	0.099	0.516	0.017	0.534	0.240	-3.134	0.320	0.293
-59.0	-2.341	0.71186	0.101	0.515	0.017	0.529	0.247	-3.289	0.316	0.293
-58.0	-2.375	0.68651	0.103	0.513	0.018	0.525	0.253	-3.459	0.313	0.294
-57.0	-2.409	0.66411	0.106	0.512	0.019	0.521	0.260	-3.628	0.308	0.294
-56.0	-2.445	0.63929	0.107	0.511	0.020	0.517	0.267	-3.824	0.303	0.294
-55.0	-2.481	0.61513	0.109	0.511	0.020	0.513	0.274	-4.034	0.300	0.294
-54.0	-2.519	0.59219	0.111	0.511	0.021	0.511	0.282	-4.254	0.298	0.294
-53.0	-2.558	0.56712	0.113	0.511	0.022	0.511	0.290	-4.510	0.295	0.294
-52.0	-2.596	0.54472	0.115	0.511	0.023	0.511	0.298	-4.767	0.293	0.294
-51.0	-2.634	0.51996	0.116	0.511	0.024	0.511	0.306	-5.066	0.290	0.294
-50.0	-2.672	0.49687	0.118	0.511	0.025	0.511	0.315	-5.378	0.287	0.294
-49.0	-2.711	0.47406	0.119	0.511	0.026	0.511	0.325	-5.718	0.495	0.294
-48.0	-2.749	0.45120	0.137	0.936	0.027	0.966	0.334	-6.093	0.493	0.300
-47.0	-2.788	0.42789	0.138	0.933	0.029	0.965	0.344	-6.515	0.279	0.299
-46.0	-2.825	0.40589	0.139	0.931	0.030	0.964	0.354	-6.960	0.277	0.299
-45.0	-2.861	0.38416	0.140	0.927	0.031	0.963	0.365	-7.447	0.274	0.299
-44.0	-2.895	0.36244	0.141	0.924	0.033	0.963	0.376	-7.989	0.269	0.299
-43.0	-2.929	0.34258	0.141	0.920	0.034	0.962	0.387	-8.550	0.265	0.298
-42.0	-2.962	0.32184	0.141	0.916	0.036	0.961	0.399	-9.202	0.260	0.298
-41.0	-2.991	0.30242	0.142	0.913	0.038	0.960	0.411	-9.891	0.255	0.297
-40.0	-3.018	0.28280	0.142	0.908	0.040	0.960	0.424	-10.671	0.249	0.297
-39.0	-3.042	0.26424	0.142	0.905	0.042	0.959	0.437	-11.513	0.241	0.297
-38.0	-3.064	0.24633	0.141	0.900	0.044	0.959	0.451	-12.437	0.229	0.296
-37.0	-3.082	0.22955	0.141	0.896	0.046	0.957	0.465	-13.424	0.212	0.296
-36.0	-3.095	0.21304	0.140	0.891	0.049	0.957	0.479	-14.527	0.181	0.295
-35.0	-3.104	0.19743	0.139	0.886	0.052	0.956	0.493	-15.721	0.115	0.295
-34.0	-3.109	0.18281	0.138	0.881	0.055	0.956	0.508	-17.007	-0.256	0.294
-33.0	-3.108	0.16865	0.137	0.876	0.058	0.956	0.523	-18.430	0.639	0.294
-32.0	-3.102	0.15533	0.136	0.871	0.061	0.955	0.538	-19.971	0.430	0.294
-31.0	-3.091	0.14291	0.134	0.865	0.065	0.954	0.554	-21.628	0.370	0.293
-30.0	-3.073	0.13124	0.132	0.859	0.069	0.954	0.569	-23.415	0.343	0.293
-29.0	-3.049	0.12042	0.130	0.854	0.073	0.953	0.585	-25.321	0.330	0.293
-28.0	-3.019	0.11013	0.128	0.847	0.078	0.952	0.600	-27.413	0.320	0.292
-27.0	-2.982	0.10075	0.125	0.841	0.084	0.952	0.616	-29.596	0.313	0.292
-26.0	-2.938	0.09194	0.123	0.834	0.089	0.951	0.631	-31.957	0.309	0.292
-25.0	-2.887	0.08378	0.120	0.827	0.096	0.950	0.647	-34.464	0.305	0.291
-24.0	-2.830	0.07639	0.117	0.820	0.103	0.950	0.662	-37.049	0.302	0.291
-23.0	-2.766	0.06957	0.113	0.812	0.111	0.949	0.677	-39.757	0.300	0.291
-22.0	-2.695	0.06326	0.110	0.804	0.119	0.948	0.692	-42.609	0.298	0.291
-21.0	-2.618	0.05758	0.106	0.795	0.129	0.947	0.707	-45.469	0.296	0.291
-20.0	-2.534	0.05234	0.103	0.787	0.139	0.946	0.721	-48.422	0.295	0.290
-19.0	-2.445	0.04759	0.099	0.778	0.150	0.945	0.734	-51.364	0.294	0.290
-18.0	-2.349	0.04332	0.094	0.768	0.162	0.944	0.747	-54.225	0.293	0.290
-17.0	-2.248	0.03948	0.090	0.759	0.176	0.943	0.760	-56.937	0.292	0.290
-16.0	-2.142	0.03597	0.086	0.748	0.190	0.941	0.773	-59.533	0.292	0.290
-15.0	-2.030	0.03281	0.081	0.738	0.206	0.940	0.784	-61.880	0.291	0.290
-14.0	-1.915	0.02996	0.076	0.727	0.222	0.938	0.795	-63.911	0.291	0.290
-13.0	-1.795	0.02742	0.071	0.715	0.240	0.937	0.806	-65.449	0.291	0.290
-12.0	-1.671	0.02520	0.066	0.703	0.258	0.935	0.817	-66.328	0.290	0.290
-11.0	-1.544	0.02316	0.061	0.690	0.278	0.933	0.826	-66.653	0.290	0.290
-10.0	-1.414	0.02142	0.056	0.677	0.298	0.931	0.835	-65.989	0.290	0.290
-9.0	-1.281	0.01987	0.051	0.664	0.318	0.929	0.844	-64.437	0.290	0.290
-8.0	-1.145	0.01853	0.045	0.649	0.340	0.927	0.852	-61.800	0.290	0.290
-7.0	-1.007	0.01739	0.040	0.633	0.361	0.924	0.859	-57.919	0.290	0.290
-6.0	-0.867	0.01643	0.034	0.617	0.382	0.922	0.867	-52.780	0.290	0.289
-5.0	-0.726	0.01563	0.029	0.601	0.404	0.919	0.873	-46.451	0.290	0.289
-4.0	-0.583	0.01498	0.023	0.583	0.425	0.916	0.879	-38.905	0.290	0.289
-3.0	-0.439	0.01449	0.017	0.565	0.447	0.912	0.885	-30.272	0.290	0.289
-2.0	-0.293	0.01413	0.012	0.547	0.468	0.908	0.890	-20.758	0.289	0.289
-1.0	-0.147	0.01391	0.006	0.528	0.488	0.904	0.895	-10.565	0.289	0.289
-0.0	-0.000	0.01383	-0.000	0.508	0.508	0.900	0.900	-0.000	0.289	0.250
1.0	0.147	0.01391	-0.006	0.488	0.528	0.895	0.904	10.565	0.289	0.289
2.0	0.293	0.01413	-0.012	0.468	0.547	0.890	0.908	20.758	0.289	0.289
3.0	0.439	0.01449	-0.017	0.447	0.565	0.885	0.912	30.272	0.290	0.289
4.0	0.583	0.01498	-0.023	0.425	0.583	0.879	0.916	38.905	0.290	0.289
5.0	0.726	0.01563	-0.029	0.404	0.601	0.873	0.919	46.451	0.290	0.289
6.0	0.867	0.01643	-0.034	0.382	0.617	0.867	0.922	52.780	0.290	0.289
7.0	1.007	0.01739	-0.040	0.361	0.633	0.859	0.924	57.919	0.290	0.290
8.0	1.145	0.01853	-0.045	0.340	0.649	0.852	0.927	61.800	0.290	0.290
9.0	1.281	0.01987	-0.051	0.318	0.664	0.844	0.929	64.437	0.290	0.290
10.0	1.414	0.02142	-0.056	0.298	0.677	0.835	0.931	65.989	0.290	0.290
11.0	1.544	0.02316	-0.061	0.278	0.690	0.826	0.933	66.653	0.290	0.290
12.0	1.671	0.02520	-0.066	0.258	0.703	0.817	0.935	66.328	0.290	0.290
13.0	1.795	0.02742	-0.071	0.240	0.715	0.806	0.937	65.449	0.291	0.290
14.0	1.915	0.02996	-0.076	0.222	0.727	0.795	0.938	63.911	0.291	0.290
15.0	2.030	0.03281	-0.081	0.206	0.738	0.784	0.940	61.880	0.291	0.290
16.0	2.142	0.03597	-0.086	0.190	0.748	0.773	0.941	59.533	0.292	0.290
17.0	2.248	0.03948	-0.090	0.176	0.759	0.760	0.943	56.937	0.292	0.290
18.0	2.349	0.04332	-0.094	0.162	0.768	0.747	0.944	54.225	0.293	0.290
19.0	2.445	0.04759	-0.099	0.150	0.778	0.734	0.945	51.364	0.294	0.290
20.0	2.534	0.05234	-0.103	0.139	0.787	0.721	0.946	48.422	0.295	0.290
21.0	2.618	0.05758	-0.106	0.129	0.795	0.707	0.947	45.469	0.296	0.291
22.0	2.695	0.06326	-0.110	0.119	0.804	0.692	0.948	42.609	0.298	0.291
23.0	2.766	0.06957	-0.113	0.111	0.812	0.677	0.949	39.757	0.300	0.291
24.0	2.830	0.07639	-0.117	0.103	0.820	0.662	0.950	37.049	0.302	0.291
25.0	2.887	0.08378	-0.120	0.096	0.827	0.647	0.950	34.464	0.305	0.291
26.0	2.938	0.09194	-0.123	0.089	0.834	0.631	0.951	31.957	0.309	0.292
27.0	2.982	0.10075	-0.125	0.084	0.841	0.616	0.952	29.596	0.313	0.292
28.0	3.019	0.11013	-0.128	0.078	0.847	0.600	0.952	27.413	0.320	0.292
29.0	3.049	0.12042	-0.130	0.073	0.854	0.585	0.953	25.321	0.330	0.293
30.0	3.073	0.13124	-0.132	0.069	0.859	0.569	0.954	23.415	0.343	0.293
31.0	3.091	0.14291	-0.134	0.065	0.865	0.554	0.954	21.628	0.370	0.293
32.0	3.102	0.15533	-0.136	0.061	0.871	0.538	0.955	19.971	0.430	0.294
33.0	3.108	0.16865	-0.137	0.058	0.876	0.523	0.956	18.430	0.639	0.294
34.0	3.109	0.18281	-0.138	0.055	0.881	0.508	0.956	17.007	-0.256	0.294
35.0	3.104	0.19743	-0.139	0.052	0.886	0.493	0.956	15.721	0.115	0.295
36.0	3.095	0.21304	-0.140	0.049	0.891	0.479	0.957	14.527	0.181	0.295
37.0	3.082	0.22955	-0.141	0.046	0.896	0.465	0.957	13.424	0.212	0.296
38.0	3.064	0.24633	-0.141	0.044	0.900	0.451	0.959	12.437	0.229	0.296
39.0	3.042	0.26424	-0.142	0.042	0.905	0.437	0.959	11.513	0.241	0.297
40.0	3.018	0.28280	-0.142	0.040	0.908	0.424	0.960	10.671	0.249	0.297
41.0	2.991	0.30242	-0.142	0.038	0.913	0.411	0.960	9.891	0.255	0.297
42.0	2.962	0.32184	-0.141	0.036	0.916	0.399	0.961	9.202	0.260	0.298
43.0	2.929	0.34258	-0.141	0.034	0.920	0.387	0.962	8.550	0.265	0.298
44.0	2.895	0.36244	-0.141	0.033	0.924	0.376	0.963	7.989	0.269	0.299
45.0	2.861	0.38416	-0.140	0.031	0.927	0.365	0.963	7.447	0.274	0.299
46.0	2.825	0.40589	-0.139	0.030	0.931	0.354	0.964	6.960	0.277	0.299
47.0	2.788	0.42789	-0.138	0.029	0.933	0.344	0.965	6.515	0.279	0.299
48.0	2.749	0.45120	-0.137	0.027	0.936	0.334	0.966	6.093	0.493	0.300
49.0	2.711	0.47406	-0.119	0.026	0.511	0.325	0.511	5.718	0.495	0.294
50.0	2.672	0.49687	-0.118	0.025	0.511	0.315	0.511	5.378	0.287	0.294
51.0	2.634	0.51996	-0.116	0.024	0.511	0.306	0.511	5.066	0.290	0.294
52.0	2.596	0.54472	-0.115	0.023	0.511	0.298	0.511	4.767	0.293	0.294
53.0	2.558	0.56712	-0.113	0.022	0.511	0.290	0.511	4.510	0.295	0.294
54.0	2.519	0.59219	-0.111	0.021	0.511	0.282	0.511	4.254	0.298	0.294
55.0	2.481	0.61513	-0.109	0.020	0.511	0.274	0.513	4.034	0.300	0.294
56.0	2.445	0.63929	-0.107	0.020	0.511	0.267	0.517	3.824	0.303	0.294
57.0	2.409	0.66411	-0.106	0.019	0.512	0.260	0.521	3.628	0.308	0.294
58.0	2.375	0.68651	-0.103	0.018	0.513	0.253	0.525	3.459	0.313	0.294
59.0	2.341	0.71186	-0.101	0.017	0.515	0.247	0.529	3.289	0.316	0.293
60.0	2.307	0.73608	-0.099	0.017	0.516	0.240	0.534	3.134	0.320	0.293
61.0	2.274	0.75849	-0.097	0.016	0.518	0.234	0.538	2.998	0.325	0.292
62.0	2.243	0.78228	-0.094	0.015	0.519	0.228	0.543	2.867	0.331	0.292
63.0	2.212	0.80486	-0.092	0.015	0.520	0.223	0.549	2.749	0.337	0.291
64.0	2.183	0.82674	-0.089	0.014	0.521	0.217	0.556	2.641	0.345	0.291
65.0	2.155	0.84790	-0.086	0.014	0.522	0.212	0.561	2.542	0.353	0.290
66.0	2.129	0.87139	-0.083	0.013	0.524	0.207	0.567	2.443	0.359	0.289
67.0	2.104	0.89204	-0.081	0.013	0.525	0.202	0.574	2.358	0.364	0.288
68.0	2.078	0.91449	-0.078	0.012	0.526	0.197	0.580	2.272	0.371	0.287
69.0	2.054	0.93630	-0.074	0.012	0.527	0.192	0.585	2.194	0.382	0.286
70.0	2.031	0.95276	-0.071	0.011	0.528	0.188	0.591	2.132	0.392	0.285
71.0	2.009	0.97315	-0.068	0.011	0.529	0.184	0.597	2.065	0.405	0.284
72.0	1.989	0.99205	-0.065	0.010	0.530	0.179	0.603	2.005	0.418	0.283
73.0	1.970	1.01051	-0.062	0.010	0.531	0.175	0.609	1.950	0.433	0.281
74.0	1.952	1.02794	-0.058	0.010	0.532	0.171	0.614	1.899	0.450	0.280
75.0	1.936	1.04280	-0.055	0.009	0.533	0.167	0.620	1.857	0.465	0.278
76.0	1.920	1.06140	-0.051	0.009	0.534	0.163	0.625	1.809	0.474	0.277
77.0	1.905	1.07838	-0.048	0.008	0.535	0.160	0.630	1.766	0.488	0.275
78.0	1.890	1.08870	-0.044	0.008	0.536	0.156	0.636	1.736	0.513	0.273
79.0	1.877	1.10635	-0.041	0.008	0.537	0.153	0.640	1.697	0.541	0.272
80.0	1.865	1.11773	-0.037	0.007	0.538	0.149	0.646	1.669	0.574	0.270
81.0	1.855	1.13195	-0.033	0.007	0.539	0.146	0.650	1.639	0.614	0.268
82.0	1.845	1.13983	-0.030	0.007	0.540	0.142	0.655	1.619	0.663	0.266
83.0	1.837	1.14921	-0.026	0.007	0.541	0.139	0.660	1.598	0.733	0.264
84.0	1.830	1.16261	-0.022	0.006	0.542	0.136	0.665	1.574	0.823	0.262
85.0	1.824	1.17241	-0.018	0.006	0.543	0.133	0.669	1.556	0.859	0.260
86.0	1.818	1.17542	-0.015	0.006	0.544	0.130	0.674	1.547	0.900	0.258
87.0	1.813	1.18448	-0.011	0.005	0.544	0.127	0.678	1.530	1.060	0.256
88.0	1.809	1.19249	-0.007	0.005	0.545	0.124	0.682	1.517	1.322	0.254
89.0	1.806	1.19708	-0.004	0.005	0.546	0.122	0.686	1.508	1.826	0.252
90.0	1.804	1.20228	-0.000	0.005	0.547	0.119	0.691	1.500	0.220	0.250
91.0	2.053	0.52365	0.004	0.546	0.005	0.686	0.122	3.921	0.221	0.248
92.0	2.053	0.52677	0.007	0.545	0.005	0.682	0.124	3.898	-5.338	0.246
93.0	2.055	0.52710	0.011	0.544	0.005	0.678	0.127	3.898	-1.751	0.245
94.0	2.057	0.52680	0.015	0.544	0.006	0.674	0.130	3.905	-1.009	0.243
95.0	2.060	0.53385	0.018	0.543	0.006	0.669	0.133	3.860	-0.861	0.241
96.0	2.064	0.53370	0.022	0.542	0.006	0.665	0.136	3.867	-0.721	0.239
97.0	2.068	0.53053	0.026	0.541	0.007	0.660	0.139	3.898	-0.481	0.237
98.0	2.074	0.53202	0.030	0.540	0.007	0.655	0.142	3.898	-0.344	0.236
99.0	2.081	0.53633	0.033	0.539	0.007	0.650	0.146	3.879	-0.247	0.234
100.0	2.089	0.53382	0.037	0.538	0.007	0.646	0.149	3.913	-0.172	0.232
101.0	2.098	0.53532	0.041	0.537	0.008	0.640	0.153	3.919	-0.116	0.231
102.0	2.108	0.53005	0.044	0.536	0.008	0.636	0.156	3.978	-0.071	0.229
103.0	2.120	0.53311	0.048	0.535	0.008	0.630	0.160	3.977	-0.039	0.227
104.0	2.133	0.52993	0.051	0.534	0.009	0.625	0.163	4.025	-0.018	0.226
105.0	2.146	0.52506	0.055	0.533	0.009	0.620	0.167	4.088	-0.008	0.224
106.0	2.160	0.52482	0.058	0.532	0.010	0.614	0.171	4.116	0.009	0.223
107.0	2.175	0.52231	0.062	0.531	0.010	0.609	0.175	4.164	0.033	0.222
108.0	2.191	0.51885	0.065	0.530	0.010	0.603	0.179	4.223	0.052	0.220
109.0	2.208	0.51575	0.068	0.529	0.011	0.597	0.184	4.281	0.069	0.219
110.0	2.227	0.51067	0.071	0.528	0.011	0.591	0.188	4.360	0.085	0.218
111.0	2.246	0.51050	0.074	0.527	0.012	0.585	0.192	4.400	0.099	0.217
